key,translation,locale
widget.shared_cart.multi_cart.permissions.FULL_ACCESS,Pełny dostęp,pl_PL
widget.shared_cart.multi_cart.permissions.OWNER_ACCESS,Dostęp właściciela,pl_PL
page.multi_cart.shopping_cart.list.label.access,Dostęp,pl_PL
widget.shopping_list.multi_cart.to_shopping_list,Do listy zakupowej,pl_PL
page.multi_cart.shopping_cart.update.title,Edytuj,pl_PL
page.multi_cart.shopping_cart.create.title,Utwórz,pl_PL
validation.address_number,Ta wartość jest nieprawidłowa (akceptowany format np.: 12c).,pl_PL
validation.zip_code,To pole powinno zawierać dokładnie 5 cyfr.,pl_PL
validation.email,Ta wartość nie jest prawidłowym adresem e-mail.,pl_PL
validation.choice,Ta wartość jest nieprawidłowa,pl_PL
customer.order.reorder.error.unable_to_reorder_items,"Nie możesz zamówić tych produktów ponownie bezpośrednio, dodaj je do koszyka osobno",pl_PL
shopping_list_widget.items,Pozycje,pl_PL
shopping_list_widget.full_access,Pełny dostęp,pl_PL
shopping_list_widget.read_only,Tylko do odczytu,pl_PL
shopping_list.create_new_list,Utwórz nową listę,pl_PL
shopping_list.no_lists_created,Nie masz jeszcze żadnych list zakupowych.,pl_PL
agent.authentication.failed,Uwierzytelnianie nie udało się,pl_PL
agent.login.title,Uzyskaj dostęp do swojego konta,pl_PL
agent.login.email,E-mail,pl_PL
agent.login.password,Hasło,pl_PL
agent.login,Logowanie agenta,pl_PL
agent.control_bar.agent_mode,Tryb agenta,pl_PL
agent.control_bar.agent_mode_active,Tryb agenta aktywny,pl_PL
agent.control_bar.select_customer,Wybierz klienta,pl_PL
agent.control_bar.start_customer_session,Rozpocznij sesję klienta,pl_PL
agent.control_bar.search_customers,Szukaj klientów,pl_PL
agent.control_bar.assisting,Wspomaganie,pl_PL
agent.control_bar.quote_requests,Zapytania ofertowe,pl_PL
agent.control_bar.end_agent_session,Zakończ sesję agenta,pl_PL
agent.control_bar.end_agent_session_confirm_title,Zakończyć sesję agenta?,pl_PL
agent.control_bar.end_agent_session_confirm_body,To zakończy tylko Twoją sesję agenta — pozostaniesz zalogowany w sklepie.,pl_PL
agent.control_bar.cancel,Anuluj,pl_PL
agent.control_bar.switch_customer,Zmień klienta,pl_PL
agent.control_bar.switch_customer_confirm_title,Zmienić klienta?,pl_PL
agent.control_bar.switch_customer_confirm_body,"Twoja sesja z %currentName% zostanie zakończona, jeśli przełączysz się na %newName%. Potwierdź, czy chcesz kontynuować.",pl_PL
agent.autocomplete.no_results,Nie znaleziono wyników,pl_PL
agent_security_blocker_merchant_portal_gui.error.account_blocked,"Zbyt wiele prób logowania z Twojego adresu. Odczekaj %minutes% minut, zanim spróbujesz ponownie.",pl_PL
autocomplete.placeholder,Szukaj,pl_PL
bundle.title,Zestaw zawiera,pl_PL
shopping_list.all_shopping_lists,Wszystkie listy zakupowe,pl_PL
error_page.title,Nie znaleziono strony.,pl_PL
error_page.home_link,Przejdź na stronę główną,pl_PL
error_page.text,"Nie znaleźliśmy strony, której szukasz.",pl_PL
company.account.business_unit.create,Utwórz,pl_PL
company.account.address.delete_confimation_page,Jednostki biznesowe,pl_PL
company_page.address_delete_confirmation.title,Próbujesz usunąć adres,pl_PL
company_page.address_delete_confirmation.notification,Należy do następujących jednostek biznesowych,pl_PL
company_page.address_delete_confirmation.delete_notification,Zostanie usunięty ze wszystkich.,pl_PL
label.button.submit,OK,pl_PL
label.button.cancel,Anuluj,pl_PL
company.account.create_address_information,Utwórz dane adresowe,pl_PL
company.account.address,Adres firmy,pl_PL
company.account.is_default,Główny,pl_PL
message.business_unit_address.create,Adres jednostki biznesowej '%address%' został pomyślnie utworzony.,pl_PL
message.business_unit_address.update,Adres jednostki biznesowej '%address%' został pomyślnie zaktualizowany.,pl_PL
message.business_unit_address.delete,Adres jednostki biznesowej został pomyślnie usunięty.,pl_PL
message.business_unit.create,Jednostka biznesowa '%unit%' została pomyślnie utworzona.,pl_PL
message.business_unit.update,Jednostka biznesowa '%unit%' została pomyślnie zaktualizowana.,pl_PL
message.business_unit.delete,Jednostka biznesowa '%unit%' została pomyślnie usunięta.,pl_PL
sales-order-threshold.hard-minimum-threshold.de.eur.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg. Nie możesz przejść do kasy",pl_PL
sales-order-threshold.hard-minimum-threshold.de.chf.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg. Nie możesz przejść do kasy",pl_PL
sales-order-threshold.hard-maximum-threshold.de.eur.message,"Wartość koszyka nie może być wyższa niż {{threshold}}. Usuń część pozycji, aby kontynuować zamówienie",pl_PL
sales-order-threshold.hard-maximum-threshold.de.chf.message,"Wartość koszyka nie może być wyższa niż {{threshold}}. Usuń część pozycji, aby kontynuować zamówienie",pl_PL
sales-order-threshold.soft-minimum-threshold.de.eur.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg, ale jeśli chcesz, możesz przejść do kasy.",pl_PL
sales-order-threshold.soft-minimum-threshold.de.chf.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg, ale jeśli chcesz, możesz przejść do kasy.",pl_PL
merchant-relationship-threshold.hard.de.eur.mr-8.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg. Nie możesz przejść do kasy",pl_PL
merchant-relationship-threshold.soft.de.eur.mr-8.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg, ale jeśli chcesz, możesz przejść do kasy.",pl_PL
merchant-relationship-threshold.hard.de.eur.mr-9.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg. Nie możesz przejść do kasy",pl_PL
merchant-relationship-threshold.soft.de.eur.mr-9.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg, ale jeśli chcesz, możesz przejść do kasy z dodatkową opłatą {{fee}} za to zamówienie.",pl_PL
merchant-relationship-threshold.hard.de.eur.mr-10.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg. Nie możesz przejść do kasy",pl_PL
merchant-relationship-threshold.soft.de.eur.mr-10.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg, ale jeśli chcesz, możesz przejść do kasy z dodatkową opłatą {{fee}} za to zamówienie.",pl_PL
merchant-relationship-threshold.hard.de.eur.mr-11.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg. Nie możesz przejść do kasy",pl_PL
merchant-relationship-threshold.soft.de.eur.mr-11.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg, ale jeśli chcesz, możesz przejść do kasy z dodatkową opłatą {{fee}} za to zamówienie.",pl_PL
merchant-relationship-threshold.hard.de.eur.mr-12.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg. Nie możesz przejść do kasy",pl_PL
merchant-relationship-threshold.soft.de.eur.mr-12.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg, ale jeśli chcesz, możesz przejść do kasy z dodatkową opłatą {{fee}} za to zamówienie.",pl_PL
merchant-relationship-threshold.soft.de.eur.mr-13.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg, ale jeśli chcesz, możesz przejść do kasy z dodatkową opłatą {{fee}} za to zamówienie.",pl_PL
merchant-relationship-threshold.soft.de.eur.mr-14.message,"Musisz dodać produkty o wartości {{threshold}}, aby przekroczyć zalecany próg, ale jeśli chcesz, możesz przejść do kasy z dodatkową opłatą {{fee}} za to zamówienie.",pl_PL
company.business_unit.delete.message.text,Próbujesz usunąć jednostkę biznesową,pl_PL
company.account.choose_parent_company_business_unit,Wybierz nadrzędną jednostkę biznesową,pl_PL
company.account.choose_parent_company_business_unit_placeholder,Nazwa nadrzędnej jednostki biznesowej,pl_PL
company.account,Konto firmowe,pl_PL
company.account.form.fk_parent_company_bu.placeholder,Nazwa nadrzędnej jednostki biznesowej,pl_PL
company.account.address.delete.message.title,Ostrzeżenie,pl_PL
company.account.address.delete.message.text,Próbujesz usunąć adres,pl_PL
company.account.address.delete.message.belongs,Należy do następujących jednostek biznesowych,pl_PL
company.account.address.delete.message.all,Zostanie usunięty ze wszystkich,pl_PL
company.account.address.assigned,Przypisz adresy,pl_PL
company.account.address.unassigned,Nieprzypisane adresy,pl_PL
company.account.address.assigned.empty,Brak przypisanych adresów,pl_PL
company.account.address.unassigned.empty,Brak nieprzypisanych adresów,pl_PL
message.business_unit.update.cycle_dependency_error,Jednostka biznesowa firmy '%unit%' nie została zaktualizowana. Jednostki biznesowej nie można ustawić jako podrzędnej wobec własnej jednostki podrzędnej — sprawdź hierarchię jednostek biznesowych.,pl_PL
customer.access.cannot_see_price,"Zaloguj się, aby zobaczyć cenę",pl_PL
company.account.company_user.edit_information,Edytuj dane użytkownika,pl_PL
Only company users are allowed to access this page,Dostęp do tej strony mają tylko użytkownicy firmy.,pl_PL
shopping_list.not_found,Nie znaleziono listy zakupowej,pl_PL
shopping_list.already_removed,Ta lista zakupowa została usunięta,pl_PL
shopping_list.no_access,Nie masz uprawnień do wyświetlenia tej listy zakupowej,pl_PL
global.search.pages,Strony,pl_PL
global.search.results.view,Zobacz,pl_PL
cms.page.sort.relevance,Sortuj po trafności,pl_PL
cms.page.sort.name_asc,Sortuj po nazwie rosnąco,pl_PL
cms.page.sort.name_desc,Sortuj po nazwie malejąco,pl_PL
cms.page.itemsFound,Znalezione pozycje,pl_PL
cms.page.filter.per,Na stronę,pl_PL
cms.page.filter.sort,Sortuj według,pl_PL
product-quantity.errors.quantity.min.failed,Ilość %s nie spełnia wymagań produktu. Minimalna ilość to %s.,pl_PL
product-quantity.errors.quantity.max.failed,Ilość %s nie spełnia wymagań produktu. Maksymalna ilość to %s.,pl_PL
product-quantity.errors.quantity.interval.failed,Ilość %s nie spełnia wymagań produktu. Krok ilości to %s.,pl_PL
availability_notification.notify_me,"Powiadom mnie, gdy produkt wróci do magazynu",pl_PL
availability_notification.do_not_notify_me,"Nie powiadamiaj mnie, gdy produkt wróci do magazynu",pl_PL
availability_notification.subscribed,Subskrypcja została pomyślnie potwierdzona,pl_PL
availability_notification.unsubscribed,Subskrypcja została anulowana,pl_PL
availability_notification.successfully_unsubscribed,Subskrypcja została anulowana,pl_PL
availability_notification.successfully_unsubscribed_text,Pomyślnie zrezygnowałeś z powiadomienia o ponownej dostępności produktu,pl_PL
availability_notification_subscription.mail.subscribed.head,Właśnie poinformowaliśmy nasz dział zakupów o Twojej subskrypcji!,pl_PL
availability_notification_subscription.mail.subscribed.body,"Otrzymasz e-mail, gdy produkt będzie znowu dostępny",pl_PL
availability_notification_subscription.mail.subscribed.subject,Właśnie poinformowaliśmy nasz dział zakupów o Twojej subskrypcji!,pl_PL
availability_notification_subscription.mail.unsubscribed.subject,"Nie otrzymasz powiadomienia, gdy produkt %name% będzie znowu dostępny.",pl_PL
availability_notification_subscription.mail.unsubscribed.body,"Nie otrzymasz powiadomienia, gdy produkt %name% będzie znowu dostępny.",pl_PL
availability_notification_subscription.mail.notification.buy_now,Kup teraz,pl_PL
availability_notification_subscription.mail.notification.subject,%name% jest znowu dostępny!,pl_PL
availability_notification_subscription.mail.notification.head,%name% jest znowu dostępny!,pl_PL
availability_notification_subscription.mail.notification.body,Koniec czekania — możesz już dodać ten produkt do koszyka.,pl_PL
availability_notification_subscription.mail.copyright,"<em>Copyright © bieżący rok nazwa firmy, Wszelkie prawa zastrzeżone.</em><br><br>",pl_PL
availability_notification_subscription.mail.unsubscribe,"Chcesz zmienić sposób otrzymywania tych wiadomości?<br>Możesz <a target=""_blank"" href=""%link%"" style=""mso-line-height-rule: exactly;-ms-text-size-adjust: 100%;-webkit-text-size-adjust: 100%;color: #656565;font-weight: normal;text-decoration: underline;"">wypisać się z tej listy</a>.",pl_PL
availability_notification.email_address,Adres e-mail,pl_PL
product-quantity.notification.quantity.min.failed,"Zamawiana ilość została dostosowana do najbliższej możliwej ilości dla artykułu, ponieważ minimalna ilość to %min%.",pl_PL
product-quantity.notification.quantity.max.failed,"Zamawiana ilość została dostosowana do najbliższej możliwej ilości dla artykułu, ponieważ maksymalna ilość to %max%.",pl_PL
product-quantity.notification.quantity.interval.failed,"Zamawiana ilość została dostosowana do najbliższej możliwej ilości dla artykułu, ponieważ krok ilości to %step%.",pl_PL
product-quantity.warning.quantity.min.failed,"Zamawiana ilość została dostosowana do najbliższej możliwej ilości dla artykułu, ponieważ minimalna ilość to %min%.",pl_PL
product-quantity.warning.quantity.max.failed,"Zamawiana ilość została dostosowana do najbliższej możliwej ilości dla artykułu, ponieważ maksymalna ilość to %max%.",pl_PL
product-quantity.warning.quantity.interval.failed,"Zamawiana ilość została dostosowana do najbliższej możliwej ilości dla artykułu, ponieważ krok ilości to %step%.",pl_PL
cart.locked.change_denied,"Nie możesz zmodyfikować tego koszyka, ponieważ jest w trakcie zatwierdzania.",pl_PL
quote_approval.request.send,Wyślij zapytanie,pl_PL
quote_approval.remove,Anuluj wniosek,pl_PL
quote_approval.cart.require_approval,Nie możesz złożyć tego zamówienia z powodu swojego limitu zakupowego — wyślij koszyk do zatwierdzenia lub skontaktuj się ze swoim przełożonym.,pl_PL
quote_approval.cart.waiting_approval,Nie możesz złożyć tego zamówienia z powodu oczekującego wniosku o zatwierdzenie.,pl_PL
quote_approval.create.approver_cant_approve_quote,Wybrana osoba zatwierdzająca nie może zatwierdzić Twojego wniosku z powodu limitu zatwierdzania.,pl_PL
quote_approval.create.you_cant_approve_quote,"Nie możesz zatwierdzić ani odrzucić tego koszyka, ponieważ jego kwota przekracza Twój limit zatwierdzania.",pl_PL
quote_approval.create.quote_already_approved,Ten koszyk został już zatwierdzony.,pl_PL
quote_approval.create.quote_already_declined,Ten koszyk został już odrzucony.,pl_PL
quote_approval.create.quote_already_cancelled,Nie możesz pracować z tym koszykiem — został już wysłany do innej osoby zatwierdzającej.,pl_PL
quote_approval.create.quote_already_waiting_for_approval,Ten koszyk został już wysłany do zatwierdzenia.,pl_PL
quote_approval.create.only_quote_owner_can_send_request,Nie możesz wysłać koszyka do zatwierdzenia — może to zrobić tylko właściciel koszyka.,pl_PL
quote_approval.cancel.do_not_have_permission,Nie masz uprawnień do anulowania wniosku o zatwierdzenie.,pl_PL
quote_approval.request.approval_by,przez,pl_PL
quote_approval.created,Twój wniosek o zatwierdzenie został wysłany do %first_name% %last_name%.,pl_PL
quote_approval.removed,Twój wniosek o zatwierdzenie został anulowany.,pl_PL
quote_approval_widget.title,Wniosek o zatwierdzenie,pl_PL
quote_approval_widget.limit.unlimited,Bez limitu,pl_PL
quote_approval_widget.no_approvers_found,Nie znaleziono osób zatwierdzających.,pl_PL
quote_approval_widget.cart.status.approved,Zatwierdzone,pl_PL
quote_approval_widget.cart.status.declined,Odrzucone,pl_PL
quote_approval_widget.cart.status.waiting,Oczekuje,pl_PL
quote_approval_widget.shared_cart_warning,Po wysłaniu koszyka do zatwierdzenia wszystkie jego udostępnienia zostaną anulowane.,pl_PL
quote_approval_widget.limit_text,"Twój limit zakupowy to %amount%. Aby wydać więcej, poproś o zatwierdzenie swojego przełożonego.",pl_PL
quote_approval_widget.no_limit_text,Nie masz limitu zakupowego,pl_PL
quote_approval_widget.quote_not_applicable_for_approval_process,Nie można przetworzyć tego koszyka. Brakuje wymaganych informacji.,pl_PL
quote_approval.request.waiting_for_approval_from,Oczekuje na zatwierdzenie przez,pl_PL
quote_approval.request.approved_by,Zatwierdzone przez,pl_PL
